country,tag,count
NOR,ruby-on-rails,1392
NOR,rust,16
NOR,sass,67
NOR,scala,372
NOR,scheme,500
NOR,silverlight,412
NOR,smalltalk,17
NOR,sql,2454
NOR,sql-server,1463
NOR,sqlite,313
NOR,svg,152
NOR,swift,838
NOR,tcl,10
NOR,tsql,352
NOR,typescript,96
NOR,vb.net,1093
NOR,vb6,108
NOR,vba,465
NOR,vbscript,131
NOR,winapi,611
NOR,wolfram-mathematica,6
NOR,wpf,1304
NOR,xaml,452
NOR,xml,1069
NOR,xna,126
NOR,xpath,120
NOR,xslt,149
NPL,actionscript-3,31
NPL,android,4104
NPL,angularjs,539
NPL,apache-spark,11
NPL,asp.net,755
NPL,assembly,7
NPL,awk,18
NPL,bash,59
NPL,blackberry,5
NPL,c,265
NPL,c#,1259
NPL,c++,237
NPL,cassandra,1
NPL,cocoa,7
NPL,coffeescript,23
NPL,common-lisp,1
NPL,crystal-reports,17
NPL,css,3104
NPL,cuda,21
NPL,cython,1
NPL,d,1
NPL,d3.js,19
NPL,delphi,1
NPL,django,402
NPL,flash,47
NPL,flex,21
NPL,fortran,5
NPL,go,3
NPL,grails,180
NPL,groovy,21
NPL,gruntjs,10
NPL,haskell,6
NPL,html,3858
NPL,ios,811
NPL,iphone,193
NPL,java,2638
NPL,javascript,5850
NPL,jquery,6827
NPL,json,660
NPL,julia-lang,1
NPL,latex,7
NPL,lua,7
NPL,magento,415
NPL,mapreduce,9
NPL,matlab,23
NPL,mongodb,116
NPL,mono,2
NPL,ms-access,31
NPL,mysql,2171
NPL,node.js,306
NPL,nosql,7
NPL,objective-c,376
NPL,opencv,23
NPL,opengl,51
NPL,perl,10
NPL,php,6692
NPL,postgresql,102
NPL,powershell,2
NPL,python,916
NPL,qt,6
NPL,r,51
NPL,redis,24
NPL,ruby,413
NPL,ruby-on-rails,914
NPL,sass,23
NPL,scala,68
NPL,silverlight,27
NPL,sql,1182
NPL,sql-server,636
NPL,sqlite,157
NPL,svg,30
NPL,swift,272
NPL,tcl,1
NPL,tsql,108
NPL,typescript,19
NPL,vb.net,162
NPL,vb6,32
NPL,vba,8
NPL,vbscript,5
NPL,winapi,7
NPL,wpf,41
NPL,xaml,32
NPL,xml,305
NPL,xna,1
NPL,xpath,17
NPL,xslt,27
NZL,actionscript-3,601
NZL,android,4662
NZL,angularjs,1287
NZL,apache-spark,6
NZL,asp.net,4210
NZL,assembly,233
NZL,awk,64
NZL,bash,453
NZL,blackberry,30
NZL,c,4294
NZL,c#,15206
NZL,c++,6896
NZL,cassandra,19
NZL,clojure,189
NZL,cobol,33
NZL,cocoa,377
NZL,coffeescript,119
NZL,common-lisp,18
NZL,crystal-reports,85
NZL,css,4678
NZL,cuda,29
NZL,cython,16
NZL,d,40
NZL,d3.js,151
NZL,dart,18
NZL,delphi,969
NZL,django,1568
NZL,elisp,46
NZL,erlang,112
NZL,f#,45
NZL,flash,523
NZL,flex,349
NZL,fortran,26
NZL,go,285
NZL,grails,230
NZL,groovy,111
NZL,gruntjs,51
NZL,haskell,208
NZL,html,5858
NZL,ios,2788
NZL,iphone,1756
NZL,java,8090
NZL,javascript,10819
NZL,jquery,7159
NZL,json,1346
NZL,julia-lang,16
NZL,jython,17
NZL,latex,64
NZL,lisp,54
NZL,lua,61
NZL,magento,160
NZL,mapreduce,39
NZL,matlab,267
NZL,mongodb,296
NZL,mono,157
NZL,ms-access,255
NZL,mysql,4343
NZL,node.js,721
NZL,nosql,50
NZL,objective-c,2302
NZL,opencv,86
NZL,opengl,205
NZL,pascal,40
NZL,perl,564
NZL,php,10530
NZL,postgresql,762
NZL,postscript,13
NZL,powershell,298
NZL,python,5712
NZL,qt,412
NZL,r,1219
NZL,redis,27
NZL,ruby,1129
NZL,ruby-on-rails,1880
NZL,rust,23
NZL,sass,80
NZL,scala,315
NZL,scheme,43
NZL,silverlight,677
NZL,smalltalk,3
NZL,sql,5123
NZL,sql-server,3104
NZL,sqlite,332
NZL,svg,1324
NZL,swift,869
NZL,tcl,9
NZL,tsql,1003
NZL,typescript,124
NZL,vb.net,1123
NZL,vb6,108
NZL,vba,982
NZL,vbscript,96
NZL,winapi,627
NZL,wolfram-mathematica,6
NZL,wpf,1847
NZL,xaml,530
NZL,xml,1731
NZL,xna,62
NZL,xpath,589
NZL,xslt,471
OMN,android,169
OMN,angularjs,5
OMN,apache-spark,2
OMN,asp.net,63
OMN,assembly,1
OMN,bash,4
OMN,blackberry,1
OMN,c,80
OMN,c#,116
OMN,c++,112
OMN,clojure,1
OMN,crystal-reports,11
OMN,css,24
OMN,cuda,8
OMN,django,2
OMN,erlang,1
OMN,flash,2
OMN,html,38
OMN,ios,18
OMN,iphone,9
OMN,java,158
OMN,javascript,75
OMN,jquery,50
OMN,json,9
OMN,jython,1
OMN,lua,1
OMN,magento,50
OMN,mapreduce,1
OMN,matlab,6
OMN,mongodb,2
OMN,mono,9
OMN,ms-access,6
OMN,mysql,40
OMN,node.js,4
OMN,objective-c,13
OMN,opencv,4
OMN,opengl,5
OMN,pascal,1
OMN,php,138
OMN,postgresql,2
OMN,powershell,1
OMN,python,71
OMN,qt,2
OMN,r,1
OMN,ruby,1
OMN,ruby-on-rails,3
OMN,scala,1
OMN,silverlight,1
OMN,sql,66
OMN,sql-server,17
OMN,sqlite,7
OMN,svg,2
OMN,swift,1
OMN,tsql,7
OMN,vb.net,60
OMN,vb6,2
OMN,vba,2
OMN,winapi,22
OMN,wpf,4
OMN,xaml,2
OMN,xml,13
OMN,xna,2
OMN,xslt,3
PAN,android,136
PAN,angularjs,39
PAN,apache-spark,2
PAN,asp.net,64
PAN,assembly,1
PAN,awk,2
PAN,bash,6
PAN,blackberry,1
PAN,c,6
PAN,c#,99
PAN,c++,16
PAN,cassandra,1
PAN,cocoa,1
PAN,coffeescript,1
PAN,css,50
PAN,django,18
PAN,flash,1
PAN,flex,5
PAN,grails,3
PAN,groovy,2
PAN,gruntjs,1
PAN,html,71
PAN,ios,15
PAN,iphone,4
PAN,java,131
PAN,javascript,194
PAN,jquery,156
PAN,json,31
PAN,latex,2
PAN,magento,3
PAN,matlab,2
PAN,mongodb,3
PAN,ms-access,11
PAN,mysql,68
PAN,node.js,10
PAN,nosql,1
PAN,objective-c,7
PAN,opencv,2
PAN,opengl,1
PAN,php,175
PAN,postgresql,12
PAN,python,43
PAN,qt,1
PAN,r,1
PAN,redis,1
PAN,ruby,4
PAN,ruby-on-rails,12
PAN,sass,7
PAN,sql,35
PAN,sql-server,16
PAN,sqlite,10
PAN,svg,2
PAN,swift,4
PAN,tsql,7
PAN,typescript,8
PAN,vb.net,33
PAN,vba,3
PAN,winapi,1
PAN,wpf,3
PAN,xaml,3
PAN,xml,8
PAN,xna,1
PAN,xpath,1
PER,actionscript-3,8
PER,android,719
PER,angularjs,392
PER,asp.net,350
PER,assembly,13
PER,awk,104
PER,bash,853
PER,blackberry,24
PER,c,797
PER,c#,739
PER,c++,855
PER,cassandra,4
PER,clojure,9
PER,cocoa,6
PER,coffeescript,4
PER,common-lisp,60
PER,crystal-reports,7
PER,css,493
PER,cuda,9
PER,d3.js,3
PER,dart,1
PER,delphi,47
PER,django,788
PER,elisp,10
PER,erlang,8
PER,f#,6
PER,flash,21
PER,flex,8
PER,fortran,1
PER,go,9
PER,grails,8
PER,groovy,11
PER,gruntjs,2
PER,haskell,7
PER,html,718
PER,ios,153
PER,iphone,36
PER,java,3496
PER,javascript,1627
PER,jquery,1257
PER,json,226
PER,jython,2
PER,latex,4
PER,lisp,39
PER,lua,30
PER,magento,9
PER,mapreduce,5
PER,matlab,16
PER,mongodb,43
PER,mono,13
PER,ms-access,35
PER,mysql,707
PER,node.js,119
PER,nosql,7
PER,objective-c,94
PER,opencv,12
PER,opengl,7
PER,pascal,1
PER,perl,23
PER,php,1033
PER,postgresql,96
PER,postscript,2
PER,powershell,14
PER,python,1699
PER,qt,31
PER,r,193
PER,redis,8
PER,ruby,268
PER,ruby-on-rails,364
PER,sass,10
PER,scala,9
PER,scheme,14
PER,silverlight,17
PER,sql,435
PER,sql-server,157
PER,sqlite,60
PER,svg,9
PER,swift,30
PER,tcl,2
PER,tsql,25
PER,typescript,5
PER,vb.net,79
PER,vb6,18
PER,vba,36
PER,vbscript,1
PER,winapi,15
PER,wolfram-mathematica,1
PER,wpf,32
PER,xaml,14
PER,xml,133
PER,xpath,41
PER,xslt,2
PHL,actionscript-3,152
PHL,android,4955
PHL,angularjs,1438
PHL,apache-spark,80
PHL,asp.net,2293
PHL,assembly,56
PHL,awk,14
PHL,bash,134
PHL,blackberry,26
PHL,c,711
PHL,c#,6678
PHL,c++,922
PHL,clojure,26
PHL,cobol,11
PHL,cocoa,64
PHL,coffeescript,53
PHL,common-lisp,1
PHL,crystal-reports,122
PHL,css,3925
PHL,cuda,6
PHL,cython,3
PHL,d,4
PHL,d3.js,16
PHL,dart,2
PHL,delphi,226
PHL,django,477
PHL,erlang,20
PHL,f#,7
PHL,flash,134
PHL,flex,100
PHL,fortran,1
PHL,go,63
PHL,grails,298
PHL,groovy,86
PHL,gruntjs,20
PHL,haskell,10
PHL,html,5818
PHL,ios,1697
PHL,iphone,701
PHL,java,5435
PHL,javascript,9310
PHL,jquery,8571
PHL,json,1082
PHL,julia-lang,1
PHL,latex,5
PHL,lisp,3
PHL,lua,72
PHL,magento,229
PHL,mapreduce,13
PHL,matlab,25
PHL,mongodb,208
PHL,mono,25
PHL,ms-access,289
PHL,mysql,8620
PHL,node.js,641
PHL,nosql,16
PHL,objective-c,1268
PHL,opencv,58
PHL,opengl,44
PHL,pascal,2
PHL,perl,110
PHL,php,12963
PHL,postgresql,333
PHL,postscript,1
PHL,powershell,44
PHL,python,1448
PHL,qt,68
PHL,r,85
PHL,redis,33
PHL,ruby,1683
PHL,ruby-on-rails,2102
PHL,sass,49
PHL,scala,75
PHL,scheme,3
PHL,silverlight,151
PHL,smalltalk,1
PHL,sql,7038
PHL,sql-server,2841
PHL,sqlite,344
PHL,svg,44
PHL,swift,291
PHL,tcl,2
PHL,tsql,681
PHL,typescript,22
PHL,vb.net,1962
PHL,vb6,125
PHL,vba,815
PHL,vbscript,51
PHL,winapi,43
PHL,wolfram-mathematica,1
PHL,wpf,425
PHL,xaml,134
PHL,xml,858
PHL,xna,5
PHL,xpath,199
PHL,xslt,355
PAK,actionscript-3,432
PAK,android,19510
PAK,angularjs,2117
PAK,apache-spark,54
PAK,asp.net,9410
PAK,assembly,118
PAK,awk,10
PAK,bash,133
PAK,blackberry,108
PAK,c,1274
PAK,c#,18898
PAK,c++,2415
PAK,cassandra,17
PAK,clojure,4
PAK,cocoa,145
PAK,coffeescript,43
PAK,crystal-reports,351
PAK,css,8404
PAK,cuda,181
PAK,cython,1
PAK,d3.js,55
PAK,dart,7
PAK,delphi,97
PAK,django,1201
PAK,erlang,6
PAK,f#,6
PAK,flash,336
PAK,flex,399
PAK,fortran,3
PAK,go,18
PAK,grails,119
PAK,groovy,24
PAK,gruntjs,30
PAK,haskell,5
PAK,html,12682
PAK,ios,7666
PAK,iphone,4511
PAK,java,9632
PAK,javascript,19410
PAK,jquery,18211
PAK,json,2547
PAK,jython,9
PAK,latex,5
PAK,lisp,1
PAK,lua,37
PAK,magento,914
PAK,mapreduce,22
PAK,matlab,357
PAK,mongodb,448
PAK,mono,33
PAK,ms-access,200
PAK,mysql,10034
PAK,node.js,1196
PAK,nosql,48
PAK,objective-c,4449
PAK,opencv,352
PAK,opengl,77
PAK,pascal,4
PAK,perl,59
PAK,php,24051
PAK,postgresql,282
PAK,postscript,1
PAK,powershell,66
PAK,python,2104
PAK,qt,129
PAK,r,79
PAK,redis,81
PAK,ruby,1404
PAK,ruby-on-rails,2935
PAK,rust,1
PAK,sass,56
PAK,scala,49
PAK,scheme,3
PAK,silverlight,300
PAK,sql,5469
PAK,sql-server,2350
PAK,sqlite,667
PAK,svg,144
PAK,swift,1123
PAK,tcl,2
PAK,tsql,395
PAK,typescript,78
PAK,vb.net,1544
PAK,vb6,63
PAK,vba,136
PAK,vbscript,77
PAK,winapi,116
PAK,wolfram-mathematica,2
PAK,wpf,1366
PAK,xaml,436
PAK,xml,1509
PAK,xna,30
PAK,xpath,134
PAK,xslt,68
POL,actionscript-3,487
POL,android,15652
POL,angularjs,3404
POL,apache-spark,292
POL,asp.net,4101
POL,assembly,398
POL,awk,125
POL,bash,1241
POL,blackberry,278
POL,c,4002
POL,c#,23119
POL,c++,13288
POL,cassandra,139
POL,clojure,193
POL,cobol,6
POL,cocoa,266
POL,coffeescript,254
POL,common-lisp,68
POL,crystal-reports,54
POL,css,6897
POL,cuda,166
POL,cython,47
POL,d,52
POL,d3.js,123
POL,dart,59
POL,delphi,685
POL,django,4790
POL,elisp,28
POL,erlang,215
POL,f#,351
POL,flash,446
POL,flex,376
POL,fortran,19
POL,go,212
POL,grails,717
POL,groovy,832
POL,gruntjs,147
POL,haskell,500
POL,html,8986
POL,ios,5401
POL,iphone,1894
POL,java,27862
POL,javascript,22427
POL,jquery,12217
POL,json,3142
POL,julia-lang,28
POL,jython,78
POL,latex,97
POL,lisp,78
POL,lua,268
POL,magento,495
POL,mapreduce,77
POL,matlab,414
POL,mongodb,788
POL,mono,171
POL,ms-access,220
POL,mysql,6996
POL,node.js,1853
POL,nosql,103
POL,objective-c,2834
POL,opencv,521
POL,opengl,766
POL,pascal,39
POL,perl,511
POL,php,21921
POL,postgresql,2157
POL,postscript,5
POL,powershell,434
POL,python,15418
POL,qt,1531
POL,r,1785
POL,redis,118
POL,ruby,4540
POL,ruby-on-rails,5926
POL,rust,54
POL,sass,194
POL,scala,2402
POL,scheme,28
POL,silverlight,435
POL,smalltalk,8
POL,sql,6153
POL,sql-server,2378
POL,sqlite,814
POL,svg,268
POL,swift,2187
POL,tcl,33
POL,tsql,676
POL,typescript,283
POL,vb.net,666
POL,vb6,46
POL,vba,1177
POL,vbscript,83
POL,winapi,516
POL,wolfram-mathematica,33
POL,wpf,2616
POL,xaml,1238
POL,xml,2300
POL,xna,87
POL,xpath,283
POL,xslt,237
PRI,actionscript-3,1
PRI,android,160
PRI,angularjs,28
PRI,asp.net,60
PRI,assembly,6
PRI,awk,5
PRI,bash,18
PRI,c,30
PRI,c#,198
PRI,c++,51
PRI,cocoa,63
PRI,coffeescript,4
PRI,crystal-reports,2
PRI,css,93
PRI,cuda,4
PRI,d3.js,4
PRI,dart,14
PRI,delphi,1
PRI,django,28
PRI,f#,3
PRI,flash,3
PRI,flex,2
PRI,fortran,2
PRI,go,1
PRI,grails,2
PRI,groovy,1
PRI,haskell,3
PRI,html,122
PRI,ios,78
PRI,iphone,51
PRI,java,170
PRI,javascript,239
PRI,jquery,131
PRI,json,23
PRI,julia-lang,2
PRI,lua,1
PRI,magento,1
PRI,mapreduce,1
PRI,matlab,2
PRI,mongodb,13
PRI,mono,2
PRI,ms-access,17
PRI,mysql,49
PRI,node.js,23
PRI,nosql,1
PRI,objective-c,51
PRI,opencv,1
PRI,perl,18
PRI,php,123
PRI,postgresql,11
PRI,powershell,3
PRI,python,87
PRI,qt,2
PRI,r,4
PRI,redis,1
PRI,ruby,46
PRI,ruby-on-rails,46
PRI,rust,2
PRI,scala,2
PRI,silverlight,1
PRI,sql,62
PRI,sql-server,29
PRI,sqlite,12
PRI,svg,1
PRI,swift,22
PRI,tsql,15
PRI,typescript,2
PRI,vb.net,13
PRI,vb6,9
PRI,vba,24
PRI,winapi,4
PRI,wpf,10
PRI,xaml,5
PRI,xml,20
PRI,xna,8
PRI,xpath,3
PRI,xslt,1
PRT,actionscript-3,171
PRT,android,5654
PRT,angularjs,1161
PRT,apache-spark,12
PRT,asp.net,1523
PRT,assembly,72
PRT,awk,80
PRT,bash,289
PRT,blackberry,18
PRT,c,2980
PRT,c#,6132
PRT,c++,1589
PRT,cassandra,11
PRT,clojure,41
PRT,cobol,5
PRT,cocoa,202
PRT,coffeescript,23
PRT,common-lisp,41
PRT,crystal-reports,23
PRT,css,4294
PRT,cuda,69
PRT,cython,10
PRT,d,6
PRT,d3.js,72
PRT,dart,15
PRT,delphi,176
PRT,django,648
PRT,elisp,4
PRT,erlang,27
PRT,f#,10
PRT,flash,168
PRT,flex,106
PRT,fortran,24
PRT,go,67
PRT,grails,29
PRT,groovy,31
PRT,gruntjs,38
PRT,haskell,104
PRT,html,5200
PRT,ios,1743
PRT,iphone,709
PRT,java,5816
PRT,javascript,7702
PRT,jquery,5308
PRT,json,938
PRT,julia-lang,4
PRT,jython,4
PRT,latex,23
PRT,lisp,49
PRT,lua,29
PRT,magento,117
PRT,mapreduce,9
PRT,matlab,96
PRT,mongodb,263
PRT,mono,55
PRT,ms-access,139
PRT,mysql,2549
PRT,node.js,840
PRT,nosql,30
PRT,objective-c,1045
PRT,opencv,238
PRT,opengl,106
PRT,pascal,13
PRT,perl,271
PRT,php,7710
PRT,postgresql,357
PRT,postscript,2
PRT,powershell,67
PRT,python,2340
PRT,qt,154
PRT,r,296
PRT,redis,35
PRT,ruby,1267
PRT,ruby-on-rails,1764
PRT,rust,6
PRT,sass,47
PRT,scala,282
PRT,scheme,23
PRT,silverlight,93
PRT,smalltalk,1
PRT,sql,2717
PRT,sql-server,1131
PRT,sqlite,517
PRT,svg,82
PRT,swift,374
PRT,tcl,13
PRT,tsql,347
PRT,typescript,31
PRT,vb.net,379
PRT,vb6,30
PRT,vba,308
PRT,vbscript,36
PRT,winapi,114
PRT,wolfram-mathematica,10
PRT,wpf,516
PRT,xaml,277
PRT,xml,770
PRT,xna,26
PRT,xpath,125
PRT,xslt,56
PRY,actionscript-3,8
PRY,android,291
PRY,angularjs,42
PRY,asp.net,58
PRY,assembly,11
PRY,awk,1
PRY,bash,20
PRY,blackberry,13
PRY,c,295
PRY,c#,186
PRY,c++,190
PRY,cassandra,2
PRY,cobol,1
PRY,cocoa,18
PRY,coffeescript,2
PRY,crystal-reports,1
PRY,css,49
PRY,d,1
PRY,d3.js,1
PRY,delphi,9
PRY,django,98
PRY,erlang,1
PRY,f#,1
PRY,flash,7
PRY,flex,16
PRY,grails,5
PRY,groovy,6
PRY,gruntjs,2
PRY,haskell,10
PRY,html,114
PRY,ios,106
PRY,iphone,193
PRY,java,804
PRY,javascript,245
PRY,jquery,142
PRY,json,52
PRY,latex,1
PRY,lisp,3
PRY,mapreduce,1
PRY,mongodb,10
PRY,mono,1
PRY,ms-access,10
PRY,mysql,256
PRY,node.js,16
PRY,nosql,1
PRY,objective-c,145
PRY,opencv,10
PRY,opengl,4
PRY,perl,5
PRY,php,251
PRY,postgresql,109
PRY,powershell,1
PRY,python,234
PRY,qt,44
PRY,redis,1
PRY,ruby,68
PRY,ruby-on-rails,70
PRY,scala,16
PRY,scheme,2
PRY,silverlight,16
PRY,sql,241
PRY,sql-server,67
PRY,sqlite,32
PRY,svg,2
PRY,swift,34
PRY,tsql,20
PRY,vb.net,23
PRY,vb6,4
PRY,vbscript,2
PRY,winapi,13
PRY,wpf,31
PRY,xaml,17
PRY,xml,39
PRY,xna,1
PRY,xpath,2
PRY,xslt,1
QAT,android,731
QAT,angularjs,28
QAT,asp.net,81
QAT,assembly,1
QAT,awk,13
QAT,bash,15
QAT,blackberry,2
QAT,c,38
QAT,c#,177
QAT,c++,49
QAT,clojure,9
QAT,cocoa,10
QAT,crystal-reports,3
QAT,css,133
QAT,cuda,1
QAT,d3.js,3
QAT,delphi,24
QAT,django,6
QAT,flash,5
QAT,flex,2
QAT,fortran,1
QAT,grails,1
QAT,gruntjs,1
QAT,haskell,3
QAT,html,151
QAT,ios,232
QAT,iphone,135
QAT,java,209
QAT,javascript,191
QAT,jquery,149
QAT,json,37
QAT,jython,1
QAT,latex,3
QAT,mapreduce,1
QAT,matlab,114
QAT,mongodb,9
QAT,ms-access,13
QAT,mysql,125
QAT,node.js,13
QAT,objective-c,187
QAT,opencv,1
QAT,opengl,1
QAT,pascal,1
QAT,perl,588
QAT,php,279
QAT,postgresql,7
QAT,postscript,2
QAT,powershell,3
QAT,python,72
QAT,qt,1
QAT,r,971
QAT,ruby,29
QAT,ruby-on-rails,27
QAT,sass,1
QAT,scala,1
QAT,silverlight,2
QAT,sql,74
QAT,sql-server,31
QAT,sqlite,31
QAT,svg,3
QAT,swift,5
QAT,tsql,6
QAT,vb.net,18
QAT,vb6,4
QAT,vba,9
QAT,vbscript,4
QAT,winapi,4
QAT,wolfram-mathematica,1
QAT,wpf,6
QAT,xaml,7
QAT,xml,50
QAT,xpath,6
QAT,xslt,1
ROU,actionscript-3,468
ROU,android,11690
ROU,angularjs,1353
ROU,apache-spark,39
ROU,asp.net,2882
ROU,assembly,220
ROU,awk,54
ROU,bash,619
ROU,blackberry,84
ROU,c,2805
ROU,c#,11051
ROU,c++,8910
ROU,cassandra,25
ROU,clojure,67
ROU,cobol,15
ROU,cocoa,289
ROU,coffeescript,51
ROU,common-lisp,40
ROU,crystal-reports,17
ROU,css,4985
ROU,cuda,24
ROU,cython,5
ROU,d,9
ROU,d3.js,57
ROU,dart,14
ROU,delphi,839
ROU,django,875
ROU,elisp,6
ROU,erlang,33
ROU,f#,41
ROU,flash,451
ROU,flex,421
ROU,fortran,7
ROU,go,42
ROU,grails,73
ROU,groovy,46
ROU,gruntjs,58
ROU,haskell,146
ROU,html,6908
ROU,ios,3383
ROU,iphone,2542
ROU,java,11744
ROU,javascript,13072
ROU,jquery,9493
ROU,json,1494
ROU,julia-lang,2
ROU,jython,16
ROU,latex,13
ROU,lisp,51
ROU,lua,46
ROU,magento,876
ROU,mapreduce,56
ROU,matlab,451
ROU,mongodb,484
ROU,mono,49
ROU,ms-access,137
ROU,mysql,6634
ROU,node.js,1413
ROU,nosql,54
ROU,objective-c,2378
ROU,opencv,211
ROU,opengl,175
ROU,pascal,24
ROU,perl,293
ROU,php,16020
ROU,postgresql,426
ROU,powershell,103
ROU,python,2808
ROU,qt,713
ROU,r,62
ROU,redis,121
ROU,ruby,902
ROU,ruby-on-rails,1678
ROU,rust,34
ROU,sass,54
ROU,scala,265
ROU,scheme,22
ROU,silverlight,251
ROU,smalltalk,5
ROU,sql,6101
ROU,sql-server,5222
ROU,sqlite,563
ROU,svg,204
ROU,swift,577
ROU,tcl,13
ROU,tsql,1094
ROU,typescript,230
ROU,vb.net,580
ROU,vb6,26
ROU,vba,227
ROU,vbscript,63
ROU,winapi,382
ROU,wolfram-mathematica,5
ROU,wpf,1086
ROU,xaml,318
ROU,xml,1289
ROU,xna,50
ROU,xpath,159
ROU,xslt,81
SRB,actionscript-3,42
SRB,android,2473
SRB,angularjs,458
SRB,apache-spark,17
SRB,asp.net,555
SRB,assembly,48
SRB,awk,7
SRB,bash,75
SRB,blackberry,3
SRB,c,393
SRB,c#,3304
SRB,c++,1115
SRB,cassandra,60
SRB,clojure,95
SRB,cocoa,36
SRB,coffeescript,12
SRB,common-lisp,2
SRB,crystal-reports,51
SRB,css,1897
SRB,cuda,12
SRB,cython,8
SRB,d3.js,20
SRB,dart,2
SRB,delphi,282
SRB,django,205
SRB,elisp,2
SRB,erlang,4
SRB,f#,14
SRB,flash,47
SRB,flex,30
SRB,fortran,3
SRB,go,25
SRB,grails,31
SRB,groovy,14
SRB,gruntjs,8
SRB,haskell,22
SRB,html,2384
SRB,ios,663
SRB,iphone,174
SRB,java,3099
SRB,javascript,3642
SRB,jquery,2612
SRB,json,421
SRB,jython,3
SRB,latex,12
SRB,lisp,4
SRB,lua,11
SRB,magento,136
SRB,mapreduce,18
SRB,matlab,19
SRB,mongodb,75
SRB,mono,18
SRB,ms-access,59
SRB,mysql,1675
SRB,node.js,177
SRB,nosql,33
SRB,objective-c,372
SRB,opencv,34
SRB,opengl,42
SRB,pascal,22
SRB,perl,22
SRB,php,4450
SRB,postgresql,123
SRB,powershell,26
SRB,python,1231
SRB,qt,142
SRB,r,250
SRB,redis,14
SRB,ruby,352
SRB,ruby-on-rails,614
SRB,rust,55
SRB,sass,30
SRB,scala,31
SRB,scheme,8
SRB,silverlight,34
SRB,smalltalk,1
SRB,sql,1435
SRB,sql-server,678
SRB,sqlite,132
SRB,svg,61
SRB,swift,127
SRB,tcl,3
SRB,tsql,196
SRB,typescript,78
SRB,vb.net,198
SRB,vb6,9
SRB,vba,29
SRB,vbscript,7
SRB,winapi,180
SRB,wolfram-mathematica,1
SRB,wpf,346
SRB,xaml,97
SRB,xml,311
SRB,xna,49
SRB,xpath,41
SRB,xslt,18
RUS,actionscript-3,1696
RUS,android,16351
RUS,angularjs,2770
RUS,apache-spark,275
RUS,asp.net,3635
RUS,assembly,515
RUS,awk,227
RUS,bash,1437
RUS,blackberry,285
RUS,c,6535
RUS,c#,26386
RUS,c++,21864
RUS,cassandra,231
RUS,clojure,622
RUS,cobol,1
RUS,cocoa,697
RUS,coffeescript,341
RUS,common-lisp,169
RUS,crystal-reports,20
RUS,css,6182
RUS,cuda,192
RUS,cython,58
RUS,d,103
RUS,d3.js,158
RUS,dart,136
RUS,delphi,1235
RUS,django,5990
RUS,elisp,88
RUS,erlang,664
RUS,f#,275
RUS,flash,1136
RUS,flex,583
RUS,fortran,63
RUS,go,1077
RUS,grails,347
RUS,groovy,278
RUS,gruntjs,198
RUS,haskell,1298
RUS,html,8215
RUS,ios,9585
RUS,iphone,3964
RUS,java,26706
RUS,javascript,20904
RUS,jquery,10349
RUS,json,3245
RUS,julia-lang,11
RUS,jython,47
RUS,latex,150
RUS,lisp,210
RUS,lua,630
RUS,magento,266
RUS,mapreduce,149
RUS,matlab,475
RUS,mongodb,1918
RUS,mono,190
RUS,ms-access,220
RUS,mysql,8646
RUS,node.js,3252
RUS,nosql,275
RUS,objective-c,6263
RUS,opencv,938
RUS,opengl,569
RUS,pascal,58
RUS,perl,1260
RUS,php,17180
RUS,postgresql,1930
RUS,postscript,13
RUS,powershell,634
RUS,python,19943
RUS,qt,3757
RUS,r,979
RUS,redis,416
RUS,ruby,6945
RUS,ruby-on-rails,8734
RUS,rust,698
RUS,sass,384
RUS,scala,4693
RUS,scheme,100
RUS,silverlight,712
RUS,smalltalk,11
RUS,sql,9995
RUS,sql-server,4851
RUS,sqlite,1041
RUS,svg,331
RUS,swift,1886
RUS,tcl,238
RUS,tsql,1591
RUS,typescript,318
RUS,vb.net,772
RUS,vb6,96
RUS,vba,408
RUS,vbscript,136
RUS,winapi,962
RUS,wolfram-mathematica,293
RUS,wpf,3969
RUS,xaml,1344
RUS,xml,2612
RUS,xna,137
RUS,xpath,382
RUS,xslt,479
SAU,actionscript-3,23
SAU,android,1157
SAU,angularjs,34
SAU,apache-spark,1
SAU,asp.net,571
SAU,assembly,18
SAU,awk,1
SAU,bash,10
SAU,blackberry,7
SAU,c,133
SAU,c#,1276
SAU,c++,133
SAU,cassandra,4
SAU,clojure,1
SAU,cobol,1
SAU,cocoa,9
SAU,coffeescript,1
SAU,crystal-reports,12
SAU,css,228
SAU,d3.js,1
SAU,delphi,81
SAU,django,123
SAU,f#,1
SAU,flash,17
SAU,flex,5
SAU,fortran,2
SAU,grails,1
SAU,groovy,11
SAU,gruntjs,1
SAU,haskell,4
SAU,html,393
SAU,ios,353
SAU,iphone,179
SAU,java,2094
SAU,javascript,568
SAU,jquery,406
SAU,json,121
SAU,julia-lang,1
SAU,latex,1
SAU,lisp,1
SAU,lua,7
SAU,magento,7
SAU,mapreduce,3
SAU,matlab,20
SAU,mongodb,12
SAU,mono,2
SAU,ms-access,24
SAU,mysql,295
SAU,node.js,14
SAU,objective-c,186
SAU,opencv,4
SAU,opengl,3
SAU,perl,6
SAU,php,724
SAU,postgresql,20
SAU,powershell,4
SAU,python,198
SAU,qt,6
SAU,r,2
SAU,redis,1
SAU,ruby,122
SAU,ruby-on-rails,207
SAU,rust,1
SAU,sass,2
SAU,scala,37
SAU,scheme,2
